Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Finance,Others,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Saturday, November 27, 2021",invicta watch,Watch,Invicta,70.0,,263.94,,,263.94,Male,48.0,Occasional,4.3
"Saturday, November 27, 2021",14k studs,Studs,14k Gold,16.0,30.0,,,,30.0,Female,41.0,Regular,3.4
"Sunday, November 28, 2021",repiar,Custom Repairs,,,,12.0,,,12.0,Female,52.0,Regular,4.1
"Sunday, November 28, 2021",silver fronts,Custom Fronts,Silver,22.0,106.0,,,,106.0,Others,67.0,Occasional,3.4
"Sunday, November 28, 2021",silver chain and charm,Chain and Charm,Silver,55.0,,136.74,,,136.74,Male,36.0,Regular,4.7
"Sunday, November 28, 2021",10k gold chaiin x2,Chain,10k Gold,350.0,,371.0,,,371.0,Others,20.0,Regular,3.8
"Sunday, November 28, 2021",14k gold chain and charm,Chain and Charm,14k Gold,105.6,240.0,,,,240.0,Male,49.0,Occasional,5.0
"Monday, November 29, 2021",10k gold bracelet,Bracelet,10k Gold,179.2,,348.74,,,348.74,Male,27.0,Regular,3.7
"Monday, November 29, 2021",diamond studs,Studs,Silver/Diamond,40.0,,85.0,,,85.0,Female,38.0,Regular,3.3
"Monday, November 29, 2021",silver bracelet,Bracelet,Silver,65.0,100.0,,,,100.0,Male,26.0,Occasional,5.0
"Tuesday, November 30, 2021",silver /diamond bracelet,Bracelet,Silver/Diamond,85.0,,190.8,,,190.8,Male,23.0,Regular,4.7
"Tuesday, November 30, 2021",14k charm,Charm,14k Gold,42.0,95.0,,,,95.0,Male,48.0,Regular,4.7
"Wednesday, December 1, 2021",letter b diamond,Charm,Gold/Diamond,400.0,,238.5,,,238.5,Male,42.0,Occasional,4.7
"Wednesday, December 1, 2021",10k /diamond earring,Studs,Gold/Diamond,450.0,,740.0,,,740.0,Male,32.0,Occasional,4.1
"Wednesday, December 1, 2021",tennis cain,Chain,FJ,,,100.0,,,100.0,Female,49.0,Occasional,3.6
"Wednesday, December 1, 2021",10k gold x 2 fronts,Custom Fronts,10k Gold,70.0,,148.4,,,148.4,Others,20.0,Regular,4.2
"Wednesday, December 1, 2021",10k gold bracelet,Bracelet,10k Gold,48.0,125.0,,,,125.0,Female,28.0,Occasional,5.0
"Wednesday, December 1, 2021",14k ring,Ring,14k Gold,247.8,300.0,,,,300.0,Male,58.0,Regular,3.5
"Wednesday, December 1, 2021",14k gold bracelet,Bracelet,14k Gold,369.6,500.0,,,,500.0,Female,61.0,Occasional,4.6
"Wednesday, December 1, 2021",10k gucci bracelet,Bracelet,10k Gold,,33.33,,,,33.33,Female,53.0,Regular,4.4
"Wednesday, December 1, 2021",10k gucci chain,Chain,10k Gold,,33.33,,,,33.33,Male,64.0,Regular,4.5
"Wednesday, December 1, 2021",14k bracelet,Bracelet,14k Gold,,33.4,,,,33.4,Female,32.0,Regular,4.6
"Wednesday, December 1, 2021",silver diamond bracelet on layaway,Bracelet,Silver/Diamond,125.0,25.0,,,,25.0,Female,65.0,Occasional,3.6
"Wednesday, December 1, 2021",invicta watch,Watch,Invicta,49.0,,90.1,,,90.1,Male,57.0,Regular,4.1
"Wednesday, December 1, 2021",10k gold x6,Custom Fronts,10k Gold,210.0,200.0,,,,200.0,Others,30.0,Rare,3.7
"Wednesday, December 1, 2021",layaway pick up,Chain and Charm,10k Gold,,,200.0,,,200.0,Female,33.0,Regular,4.7
"Wednesday, December 1, 2021",silver ring x2,Ring,Silver,38.0,,195.0,,,195.0,Male,21.0,Regular,3.5
"Wednesday, December 1, 2021",fronts pick up,Custom Fronts,10k Gold,,205.0,,,,205.0,Others,35.0,Occasional,3.6
"Thursday, December 2, 2021",watch repiar,Custom Repairs,,,15.0,,,,15.0,Male,50.0,Occasional,4.7
"Thursday, December 2, 2021",watch repiar,Custom Repairs,,,,15.0,,,15.0,Others,56.0,Regular,3.9
"Thursday, December 2, 2021",silver ring,Ring,Silver,,120.0,,,,120.0,Male,26.0,Occasional,4.6
"Thursday, December 2, 2021",tungstung,Ring,Tungsten,10.0,,47.7,,,47.7,Male,49.0,Regular,4.7
"Friday, December 3, 2021",tennis chain,Chain,FJ,17.0,150.0,,,,150.0,Female,43.0,Regular,4.0
"Friday, December 3, 2021",14k studs,Studs,14k Gold,12.0,60.0,,,,60.0,Female,62.0,Regular,4.3
"Friday, December 3, 2021",tennis chain x3,Chain,FJ,,,88.0,,,88.0,Male,23.0,Rare,3.7
"Friday, December 3, 2021",tennis chin,Chain,FJ,,,88.0,,,88.0,Female,67.0,Regular,4.8
"Friday, December 3, 2021",tennis chain,Chain,FJ,,,88.0,,,88.0,Female,59.0,Regular,3.6
"Friday, December 3, 2021",fj charm,Charm,FJ,,,88.0,,,88.0,Female,53.0,Occasional,4.2
"Friday, December 3, 2021",fj charm,Charm,FJ,,,88.0,,,88.0,Female,39.0,Regular,3.9
"Friday, December 3, 2021",fj charm,Charm,FJ,,60.0,,,,60.0,Male,69.0,Regular,3.4
"Friday, December 3, 2021",14k white/daimond earring,Studs,Gold/Diamond,800.0,,1510.0,,,1510.0,Female,62.0,Occasional,4.5
"Friday, December 3, 2021",diamond studs,Studs,Silver/Diamond,47.0,,159.0,,,159.0,Female,45.0,Regular,3.6
"Friday, December 3, 2021",silver hoop,Hoops,Silver,9.0,,42.4,,,42.4,Male,44.0,Regular,3.4
"Friday, December 3, 2021",10k gold chain and charm,Chain and Charm,10k Gold,220.8,,424.0,,,424.0,Female,66.0,Occasional,4.2
"Friday, December 3, 2021",fj chain chan charm,Chain and Charm,FJ,73.0,,159.0,,,159.0,Female,55.0,Rare,4.6
"Friday, December 3, 2021",invicta watch,Watch,Invicta,65.0,,136.74,,,136.74,Female,60.0,Rare,4.9
"Friday, December 3, 2021",repiar,Custom Repairs,,,,40.0,,,40.0,Female,30.0,Rare,3.6
"Friday, December 3, 2021",invicta watch,Watch,Invicta,60.0,106.0,,,,106.0,Male,44.0,Regular,4.8
"Saturday, December 4, 2021",st st ring,Ring,St. Steel,10.0,,68.9,,,68.9,Male,26.0,Occasional,3.6
"Saturday, December 4, 2021",repiar,Custom Repairs,,,,20.0,,,20.0,Male,39.0,Regular,4.6
"Saturday, December 4, 2021",repiar,Custom Repairs,,,,15.0,,,15.0,Male,43.0,Regular,3.7
"Saturday, December 4, 2021",repiar,Custom Repairs,,,,15.9,,,15.9,Male,40.0,Regular,4.1
"Saturday, December 4, 2021",fj bracelet,Bracelet,FJ,20.0,,159.0,,,159.0,Female,37.0,Occasional,3.4
"Saturday, December 4, 2021",14k diamond ring,Ring,Gold/Diamond,1470.0,,,2700.0,,2700.0,Female,46.0,Regular,4.4
"Saturday, December 4, 2021",ring,Ring,Gold/Diamond,,,700.0,,,700.0,Female,33.0,Occasional,4.4
"Saturday, December 4, 2021",14k gold chain and charm,Chain and Charm,14k Gold,130.2,,249.1,,,249.1,Male,69.0,Regular,3.6
"Saturday, December 4, 2021",gold hoops fancy,Hoops,10k Gold,200.0,200.0,,,,200.0,Male,19.0,Regular,3.6
"Saturday, December 4, 2021",10k gold chain,Chain,10k Gold,1216.0,2600.0,,,,2600.0,Male,22.0,Occasional,4.0
"Saturday, December 4, 2021",silver studs,Studs,Silver,3.0,,12.0,,,12.0,Female,51.0,Occasional,3.8
"Saturday, December 4, 2021",silver studs,Studs,Silver,5.0,,26.5,,,26.5,Others,61.0,Regular,4.9
"Saturday, December 4, 2021",invicta watch,Watch,Invicta,150.0,,168.54,,,168.54,Male,23.0,Rare,3.4
"Saturday, December 4, 2021",fj watch,Watch,Invicta,12.0,106.0,,,,106.0,Male,60.0,Regular,4.9
"Saturday, December 4, 2021",ring on layaway,Ring,Silver,20.0,,97.0,,,97.0,Male,29.0,Regular,4.9
"Saturday, December 4, 2021",silver ring,Ring,Silver,20.0,,132.5,,,132.5,Male,42.0,Regular,3.9
"Saturday, December 4, 2021","silver chain and char,",Chain and Charm,Silver,100.0,,350.0,,,350.0,Female,41.0,Occasional,4.6
"Saturday, December 4, 2021",10k gold bracelet,Bracelet,10k Gold,96.0,,238.5,,,238.5,Male,28.0,Regular,4.3
"Saturday, December 4, 2021",fronts x 6,Custom Fronts,10k Gold,210.0,320.0,,,,320.0,Female,25.0,Regular,4.8
"Saturday, December 4, 2021",fronts x 6,Custom Fronts,Silver,66.0,79.0,,,,79.0,Female,39.0,Regular,3.7
"Sunday, December 5, 2021",add money on layaway,Chain and Charm,10k Gold,20.0,20.0,60.0,,,80.0,Female,56.0,Occasional,5.0
"Sunday, December 5, 2021",siliver studs,Studs,Silver/Diamond,25.0,300.0,,,,300.0,Female,19.0,Occasional,3.6
"Sunday, December 5, 2021",silver ring,Ring,Silver,20.0,50.0,,,,50.0,Male,57.0,Rare,3.5
"Sunday, December 5, 2021",silver studs,Studs,Silver,10.0,74.0,,,,74.0,Female,34.0,Regular,4.6
"Sunday, December 5, 2021",silver chain and charm,Chain and Charm,Silver,20.0,,159.0,,,159.0,Male,22.0,Regular,4.9
"Monday, December 6, 2021",jewelery repiar,Custom Repairs,,,,15.9,,,15.9,Female,39.0,Occasional,4.2
"Monday, December 6, 2021",silver earring,Studs,Silver,8.0,,74.9,,,74.9,Female,36.0,Occasional,4.7
"Tuesday, December 7, 2021",14k rope,Chain,14k Gold,237.3,,420.0,,,420.0,Female,67.0,Rare,3.6
"Tuesday, December 7, 2021",14k bracelet,Bracelet,14k Gold,237.3,,420.0,,,420.0,Male,55.0,Regular,3.9
"Tuesday, December 7, 2021",10k chain and charm,Chain and Charm,10k Gold,249.6,,408.0,,,408.0,Female,41.0,Regular,4.9
"Tuesday, December 7, 2021",ap watch,Watch,FJ,100.0,,296.8,,,296.8,Female,31.0,Rare,4.2
"Tuesday, December 7, 2021",pic charm pick up,Chain and Charm,Silver,,,371.0,,,371.0,Male,55.0,Regular,3.5
"Tuesday, December 7, 2021",silver chain,Chain,Silver,36.0,,100.0,,,100.0,Male,21.0,Regular,5.0
"Tuesday, December 7, 2021",ring,Ring,Silver,5.0,,59.0,,,59.0,Male,27.0,Regular,3.7
"Tuesday, December 7, 2021",10k gold /diamond charm,Charm,Gold/Diamond,546.21,,,901.0,,901.0,Male,33.0,Rare,4.9
"Wednesday, December 8, 2021",repiar,Custom Repairs,,,,31.8,,,31.8,Female,61.0,Regular,4.4
"Wednesday, December 8, 2021",silver studs,Studs,Silver,5.0,,42.4,,,42.4,Male,38.0,Occasional,3.4
"Wednesday, December 8, 2021",silver chain and charm,Chain and Charm,Silver,50.0,100.0,,,,100.0,Male,66.0,Occasional,4.8
"Wednesday, December 8, 2021",fronts pick up,Custom Fronts,Silver,,70.0,,,,70.0,Male,40.0,Occasional,4.3
"Wednesday, December 8, 2021",14k studs,Studs,14k Gold,19.0,100.0,,,,100.0,Female,38.0,Regular,3.8
"Wednesday, December 8, 2021",name plate,Custom Name Necklace,10k Gold,100.0,,302.0,,,302.0,Female,58.0,Occasional,3.9
"Wednesday, December 8, 2021",name plate,Custom Name Necklace,10k Gold,100.0,,159.0,,,159.0,Male,48.0,Regular,5.0
"Wednesday, December 8, 2021",silver bracelet,Bracelet,Silver,34.0,100.0,,,,100.0,Female,23.0,Occasional,3.5
"Wednesday, December 8, 2021",silver chain and charm,Chain,Silver,20.0,,62.54,,,62.54,Male,20.0,Regular,3.7
"Thursday, December 9, 2021",silver chain and charm,Chain and Charm,Silver,30.0,,68.9,,,68.9,Female,23.0,Regular,3.9
"Thursday, December 9, 2021",boxes,,,49.0,,72.0,,,72.0,Male,27.0,Regular,4.3
"Thursday, December 9, 2021",10k diamond earring,Studs,Gold/Diamond,329.0,,719.74,,,719.74,Male,62.0,Regular,4.5
"Thursday, December 9, 2021",fronts pick up x 6,Custom Fronts,10k Gold,,,224.0,,,224.0,Female,24.0,Regular,4.2
"Thursday, December 9, 2021",14k chain,Chain,14k Gold,273.0,,397.5,,,397.5,Male,59.0,Regular,4.9
"Thursday, December 9, 2021",silver /diamond bracelet pick up,Bracelet,Silver/Diamond,,,434.0,,,434.0,Male,37.0,Occasional,4.8
"Thursday, December 9, 2021",chain repiar,Custom Repairs,,,30.0,,,,30.0,Female,37.0,Regular,4.0
"Thursday, December 9, 2021",fronts x 2,Custom Fronts,10k Gold,140.0,,318.0,,,318.0,Male,28.0,Regular,4.1
"Thursday, December 9, 2021",10k gold chain and charm,Chain and Charm,10k Gold,174.0,,345.0,,,345.0,Male,28.0,Rare,4.6
"Thursday, December 9, 2021",fronts x 6 gos,Custom Fronts,Silver,75.0,,254.4,,,254.4,Female,52.0,Regular,3.7
"Friday, December 10, 2021",watch repiar battery,Custom Repairs,,,,37.1,,,37.1,Male,39.0,Regular,3.9
"Friday, December 10, 2021",watch repiar battery,Custom Repairs,,,,74.2,,,74.2,Female,36.0,Regular,4.3
"Friday, December 10, 2021",watch repiar battery,Custom Repairs,,,10.0,,,,10.0,Female,58.0,Regular,4.5
"Friday, December 10, 2021",watch repiar battery,Custom Repairs,,,,15.0,,,15.0,Male,64.0,Regular,4.2
"Friday, December 10, 2021",tennis chain,Chain,FJ,17.0,,190.8,,,190.8,Female,29.0,Regular,3.7
"Friday, December 10, 2021",watch repiar battery,Custom Repairs,,,20.0,,,,20.0,Male,38.0,Regular,4.0
"Friday, December 10, 2021",fj tennis chain,Chain,FJ,19.0,,200.0,,,200.0,Female,18.0,Rare,4.3
"Friday, December 10, 2021",fj watch,Watch,FJ,10.0,,54.4,,,54.4,Female,26.0,Regular,4.2
"Friday, December 10, 2021",repiar,Custom Repairs,,,,30.0,,,30.0,Others,45.0,Regular,4.9
"Friday, December 10, 2021",10k hoop earring,Hoops,10k Gold,413.6,,,770.74,,770.74,Male,59.0,Occasional,4.6
"Friday, December 10, 2021",10k chain and charm,Chain and Charm,10k Gold,425.6,,,850.0,,850.0,Others,32.0,Regular,4.0
"Saturday, December 11, 2021",14k studs,Studs,14k Gold,22.0,,137.8,,,137.8,Male,41.0,Regular,4.6
"Saturday, December 11, 2021",silver bracelet/diamond,Bracelet,Silver/Diamond,75.0,,391.14,,,391.14,Male,22.0,Regular,4.3
"Saturday, December 11, 2021",repiar,Custom Repairs,,,10.0,,,,10.0,Others,19.0,Regular,4.8
"Saturday, December 11, 2021",10k gold charm,Charm,10k Gold,51.2,100.0,,,,100.0,Male,18.0,Regular,3.3
"Saturday, December 11, 2021",silver ring,Ring,Silver,23.0,,106.0,,,106.0,Male,28.0,Occasional,3.8
"Saturday, December 11, 2021",silver chain and charm,Chain and Charm,Silver,25.0,,185.5,,,185.5,Male,37.0,Regular,4.5
"Saturday, December 11, 2021",14k charm,Charm,14k Gold,176.0,,338.14,,,338.14,Others,33.0,Regular,4.2
"Saturday, December 11, 2021",10k gold chain,Chain,10k Gold,163.2,,370.99,,,370.99,Female,69.0,Regular,3.7
"Saturday, December 11, 2021",silver ring,Ring,Silver,19.0,,132.5,,,132.5,Male,35.0,Regular,4.4
"Saturday, December 11, 2021",10k0 fronts x 4,Custom Fronts,10k Gold,140.0,,280.9,,,280.9,Female,48.0,Occasional,4.8
"Saturday, December 11, 2021",silver chain and charm,Chain,Silver,19.0,,73.14,,,73.14,Female,19.0,Regular,4.0
"Saturday, December 11, 2021",10k gold chain,Chain,10k Gold,100.0,,200.34,,,200.34,Male,62.0,Occasional,3.3
"Saturday, December 11, 2021",silver hoops,Hoops,Silver,7.0,,58.3,,,58.3,Female,34.0,Regular,4.6
"Saturday, December 11, 2021",rinbg,Ring,St. Steel,10.0,,60.0,,,60.0,Male,60.0,Occasional,3.6
"Saturday, December 11, 2021",silver earring,Studs,Silver,9.0,50.0,,,,50.0,Male,59.0,Regular,4.3
"Saturday, December 11, 2021",silver studs,Studs,Silver,10.0,,79.5,,,79.5,Male,48.0,Regular,3.5
"Saturday, December 11, 2021",silver studs,Studs,Silver,4.0,40.0,53.0,,,93.0,Male,48.0,Occasional,4.7
"Sunday, December 12, 2021",repiar,Custom Repairs,,,,25.0,,,25.0,Others,67.0,Occasional,4.9
"Sunday, December 12, 2021",silver chain and charm,Chain and Charm,Silver,25.0,,179.14,,,179.14,Male,42.0,Regular,4.6
"Sunday, December 12, 2021",fronts pick up,Custom Fronts,10k Gold,,80.0,124.4,,,204.4,Male,21.0,Regular,4.9
"Sunday, December 12, 2021",charm pick up,Charm,Gold/Diamond,,,238.5,,,238.5,Female,66.0,Occasional,3.6
"Sunday, December 12, 2021",10k gold chain and charm,Chain and Charm,10k Gold,134.4,,243.1,,,243.1,Male,55.0,Regular,4.3
"Sunday, December 12, 2021",gold bracelet,Bracelet,10k Gold,147.0,265.0,,,,265.0,Male,32.0,Regular,4.0
"Sunday, December 12, 2021",tungstung ring,Ring,Tungsten,12.0,95.0,,,,95.0,Female,56.0,Occasional,4.6
"Sunday, December 12, 2021",10k gold chain and charm,Chain and Charm,10k Gold,150.0,,265.0,,,265.0,Female,21.0,Regular,3.6
"Sunday, December 12, 2021",10k gold bracelet,Bracelet,10k Gold,68.0,,232.14,,,232.14,Female,55.0,Regular,4.1
"Sunday, December 12, 2021",repiar,Custom Repairs,,,12.0,,,,12.0,Female,38.0,Regular,3.3
"Sunday, December 12, 2021",st st chain and charm,Chain and Charm,St. Steel,10.0,,72.14,,,72.14,Female,51.0,Regular,4.3
"Sunday, December 12, 2021",chain repiar,Custom Repairs,,,30.0,,,,30.0,Male,49.0,Regular,4.1
"Sunday, December 12, 2021",silverchain,Chain,Silver,20.0,126.0,,,,126.0,Female,55.0,Regular,3.9
"Sunday, December 12, 2021",10k gold chain,Chain and Charm,10k Gold,320.0,663.0,,,,663.0,Female,53.0,Regular,4.3
"Sunday, December 12, 2021",repiar,Custom Repairs,,,,30.0,,,30.0,Others,25.0,Regular,4.6
"Sunday, December 12, 2021",14k studs,Studs,14k Gold,11.0,42.0,,,,42.0,Female,53.0,Regular,4.4
"Sunday, December 12, 2021",silver tennis bracelet,Bracelet,Silver,32.0,,159.0,,,159.0,Female,62.0,Occasional,3.6
"Tuesday, December 14, 2021",fj cuban chain,Chain,FJ,100.0,,274.54,,,274.54,Male,42.0,Occasional,4.0
"Tuesday, December 14, 2021",invicta watch,Watch,Invicta,100.0,,195.1,,,195.1,Female,45.0,Regular,3.3
"Tuesday, December 14, 2021",silver diamond charm on layaway,Charm,Silver/Diamond,95.0,50.0,,,,50.0,Female,32.0,Occasional,4.8
"Tuesday, December 14, 2021",fronts x 6,Custom Fronts,10k Gold,210.0,150.0,,,,150.0,Female,67.0,Regular,3.4
"Tuesday, December 14, 2021",repiar,Custom Repairs,,,,15.0,,,15.0,Male,67.0,Regular,4.9
"Monday, December 13, 2021",10k gucchi link chain,Chain,10k Gold,489.6,650.0,,,,650.0,Others,41.0,Regular,3.7
"Monday, December 13, 2021",10k gold chian and charm,Chain and Charm,10k Gold,80.0,305.0,,,,305.0,Others,63.0,Regular,3.9
"Monday, December 13, 2021",tungstung ring,Ring,Tungsten,12.0,,111.3,,,111.3,Male,31.0,Regular,4.6
"Wednesday, December 15, 2021",tungstung ring,Ring,Tungsten,10.0,60.0,,,,60.0,Male,70.0,Rare,3.8
"Wednesday, December 15, 2021",10k rope bracelet,Bracelet,10k Gold,74.0,,190.1,,,190.1,Male,38.0,Regular,3.8
"Wednesday, December 15, 2021",tennis chain,Chain,FJ,17.0,,154.64,,,154.64,Female,69.0,Regular,3.4
"Wednesday, December 15, 2021",14k struds,Studs,14k Gold,273.0,,395.0,,,395.0,Male,40.0,Occasional,4.9
"Wednesday, December 15, 2021",repiar,Custom Repairs,,,10.0,,,,10.0,Male,28.0,Regular,4.3
"Wednesday, December 15, 2021",fronts x 6,Custom Fronts,10k Gold,210.0,,175.0,,,175.0,Male,27.0,Regular,5.0
"Wednesday, December 15, 2021",tungstung ring,Custom Repairs,Tungsten,10.0,50.0,,,,50.0,Female,56.0,Rare,3.8
"Wednesday, December 15, 2021",10k gold chain,Chain,10k Gold,45.0,,106.0,,,106.0,Others,45.0,Regular,3.7
"Wednesday, December 15, 2021",fj charm,Charm,FJ,100.0,,400.0,,,400.0,Female,22.0,Rare,3.8
"Wednesday, December 15, 2021",silver ring,Ring,Silver,32.0,,77.0,,,77.0,Male,64.0,Occasional,4.7
"Thursday, December 16, 2021",silver studs,Studs,Silver,5.0,45.0,,,,45.0,Female,47.0,Regular,4.2
"Thursday, December 16, 2021",14k gold chain and charm,Chain and Charm,14k Gold,75.6,,200.34,,,200.34,Male,70.0,Rare,4.2
"Thursday, December 16, 2021",repiar,Custom Repairs,,,25.0,,,,25.0,Male,64.0,Occasional,3.8
"Thursday, December 16, 2021",tennis chain and charm,Chain and Charm,FJ,,150.0,,,,150.0,Male,53.0,Regular,4.3
"Thursday, December 16, 2021",fj chain and chrm,Chain and Charm,FJ,40.0,,137.8,,,137.8,Female,19.0,Rare,4.5
"Thursday, December 16, 2021",10k name,Custom Name Necklace,10k Gold,100.0,,302.1,,,302.1,Female,40.0,Regular,4.4
"Thursday, December 16, 2021",manes diamond ring,Ring,Gold/Diamond,1309.0,,,3245.0,,3245.0,Male,64.0,Regular,4.6
"Thursday, December 16, 2021",10k /diamond earrinhg,Studs,Gold/Diamond,165.0,,386.9,,,386.9,Others,60.0,Regular,4.4
"Thursday, December 16, 2021",fj cuban link,Chain,FJ,150.0,,,399.0,,399.0,Male,18.0,Regular,3.8
"Thursday, December 16, 2021",10k gold braelet,Bracelet,10k Gold,163.2,,,651.0,,651.0,Male,18.0,Regular,4.0
"Thursday, December 16, 2021",invicta watch,Watch,Invicta,39.0,,127.2,,,127.2,Others,29.0,Regular,4.0
"Thursday, December 16, 2021",10k gold rope,Chain,10k Gold,105.6,,200.0,,,200.0,Others,39.0,Rare,4.2
"Thursday, December 16, 2021",silver chain and charm,Chain and Charm,Silver,41.0,,143.1,,,143.1,Others,62.0,Occasional,3.7
"Thursday, December 16, 2021",diamond studs,Studs,Gold/Diamond,165.0,,,,280.0,280.0,Male,33.0,Occasional,4.3
"Thursday, December 16, 2021",silver fronts x 3,Custom Fronts,Silver,76.0,,155.0,,,155.0,Others,38.0,Regular,3.9
"Thursday, December 16, 2021",silver studs,Studs,Silver,10.0,,58.3,,,58.3,Male,47.0,Regular,4.2
"Friday, December 17, 2021",Silver studs,Studs,Silver,4.0,32.0,,,,32.0,Female,24.0,Regular,4.4
"Friday, December 17, 2021",10k gold chain,Chain,10k Gold,103.0,300.0,,,,300.0,Female,19.0,Regular,4.0
"Friday, December 17, 2021",silver charm,Charm,silver/diamond,60.0,480.0,,,,480.0,Female,39.0,Occasional,4.8
"Friday, December 17, 2021",silver ancklet,Anklet,Silver,16.0,,63.6,,,63.6,Male,33.0,Regular,4.1
"Friday, December 17, 2021",10k rope,Chain,10k Gold,100.0,50.0,127.0,,,177.0,Male,39.0,Regular,3.7
"Friday, December 17, 2021",gold/diamond charm,Charm,Gold/Diamond,180.0,300.0,,,,300.0,Female,39.0,Rare,3.7
"Friday, December 17, 2021",silver ancklet,Anklet,Silver,10.0,90.0,,,,90.0,Male,42.0,Occasional,4.9
"Friday, December 17, 2021",silver studs,Studs,Silver,5.0,,47.7,,,47.7,Male,29.0,Occasional,3.3
"Friday, December 17, 2021",silver studs,Studs,Silver,3.0,,22.0,,,22.0,Male,57.0,Regular,4.2
"Friday, December 17, 2021",silver chain,Chain,Silver,142.75,,300.0,,,300.0,Female,42.0,Regular,3.9
"Friday, December 17, 2021",10k gold charm,Charm,10k Gold,124.8,,315.0,,,315.0,Male,69.0,Rare,3.6
"Friday, December 17, 2021",10k gold ring,Ring,10k Gold,60.8,,137.8,,,137.8,Female,56.0,Occasional,4.8
"Friday, December 17, 2021",14k studs,Studs,14k Gold,15.0,45.0,,,,45.0,Female,48.0,Regular,4.9
"Friday, December 17, 2021",silver bracelet,Bracelet,Silver,20.0,,63.6,,,63.6,Female,37.0,Regular,3.7
"Friday, December 17, 2021",citizen wath,Watch,Citizen,175.0,,371.0,,,371.0,Male,49.0,Regular,3.8
"Friday, December 17, 2021",repiar,Custom Repairs,,,10.0,,,,10.0,Female,22.0,Regular,4.7
"Friday, December 17, 2021",silver ring,Studs,Silver,10.0,59.0,,,,59.0,Male,69.0,Regular,4.6
"Friday, December 17, 2021",tennis chain,Chain,FJ,17.0,,132.5,,,132.5,Male,70.0,Regular,4.9
"Friday, December 17, 2021",10k gold chain and charm,Chain and Charm,10k Gold,74.0,,174.9,,,174.9,Male,31.0,Regular,3.6
"Friday, December 17, 2021",10k gold chain and charm on layaway,Chain and Charm,10k Gold,320.0,50.0,,,,50.0,Male,19.0,Regular,4.9
"Friday, December 17, 2021",10k gold chan on layaway,Chain,10k Gold,,,100.0,,,100.0,Female,36.0,Occasional,4.5
"Friday, December 17, 2021",ss ring,Ring,Silver,10.0,,74.2,,,74.2,Male,37.0,Occasional,3.7
"Friday, December 17, 2021",10k gold /diamond studs,Studs,Gold/Diamond,60.0,,200.0,,,200.0,Female,53.0,Occasional,3.6
"Saturday, December 18, 2021",14k /diamond ring,Ring,Gold/Diamond,865.0,,,2014.0,,2014.0,Male,37.0,Regular,4.0
"Saturday, December 18, 2021",repiar,Custom Repairs,,,,15.0,,,15.0,Female,61.0,Regular,4.1
"Saturday, December 18, 2021",repiar,Custom Repairs,,,15.0,,,,15.0,Male,25.0,Regular,4.7
"Saturday, December 18, 2021",silver chain and charm,Chain and Charm,Silver,25.0,,73.14,,,73.14,Female,18.0,Regular,3.3
"Saturday, December 18, 2021",tungstung ring,Ring,Tungsten,18.0,,179.0,,,179.0,Male,24.0,Regular,3.9
